id,price,sale_yr,sale_month,sale_day,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,old,refurbish
4137040060,265500,2015,4,6,3,2.5,1450,8977,1,0,0,3,8,1450,0,1990,0,98092,47.2576,-122.214,2410,8850,25,0
9524100196,239000,2014,11,17,2,1.5,680,772,2,0,0,3,7,680,0,2005,0,98103,47.695,-122.343,690,1059,9,0
7549800045,475000,2015,1,2,4,3.5,2440,3052,2,0,0,3,8,1940,500,2006,0,98108,47.555,-122.309,2390,4600,9,0
1079350090,332000,2014,6,17,3,2.5,1530,9406,1,0,0,3,7,1270,260,1993,0,98059,47.4852,-122.162,1700,7682,21,0
9268200600,413500,2014,5,19,2,1,770,4000,1,0,0,5,5,770,0,1924,0,98117,47.6959,-122.364,1420,5040,90,0
2937300440,923990,2014,9,8,4,2.5,3600,6055,2,0,0,3,9,3600,0,2014,0,98052,47.7053,-122.126,3590,6050,0,0
1564000740,760000,2014,8,20,4,2.5,4660,7157,2,0,0,3,9,3020,1640,2003,0,98059,47.5352,-122.156,3300,7047,11,0
2911700020,1476000,2014,7,21,3,2.25,4470,22518,2,0,2,3,9,3240,1230,1953,2004,98006,47.574,-122.18,2930,21837,61,1
3303980090,1050000,2015,3,6,4,2.5,4080,11054,2,0,0,3,11,4080,0,2001,0,98059,47.5188,-122.151,3520,11914,14,0
3278602670,219500,2014,9,30,1,1,820,1060,1,0,0,3,8,760,60,2007,0,98126,47.5473,-122.371,1770,1924,7,0
6381500090,295000,2015,2,20,4,1,1260,7800,1,0,0,3,7,1260,0,1947,2007,98125,47.7334,-122.307,1639,7492,68,1
3009800015,502501,2015,4,22,2,1,1100,4750,1,0,0,3,7,1100,0,1946,0,98116,47.5772,-122.381,1830,4750,69,0
5592900020,410000,2014,12,2,3,3.25,2650,7819,1,0,2,4,8,1760,890,1956,0,98056,47.4821,-122.192,2400,7727,58,0
4140090110,512500,2014,9,12,4,2.25,2200,6900,2,0,0,4,8,2200,0,1975,0,98028,47.7682,-122.261,2400,6900,39,0
9523102447,688500,2014,11,17,3,1.75,1760,4125,1,0,3,4,7,1760,0,1927,0,98103,47.6748,-122.352,1760,4000,87,0
8122100265,464000,2014,12,5,2,2.75,730,5000,1,0,0,3,7,730,0,1929,0,98126,47.5381,-122.374,980,5000,85,0
9834200411,390000,2014,11,13,3,1,950,3621,1,0,0,4,6,950,0,1947,0,98144,47.575,-122.289,1540,4080,67,0
1762600190,1035000,2014,12,29,4,2.5,3170,47502,2,0,0,3,10,3170,0,1988,0,98033,47.6495,-122.185,3190,35110,26,0
546000020,487000,2015,4,29,2,1,1440,4046,1,0,0,3,7,960,480,1946,0,98117,47.6901,-122.382,1400,4046,69,0
7417700664,220000,2015,4,8,4,2,1400,7140,1,0,0,3,7,1400,0,1969,0,98155,47.7719,-122.309,1610,10500,46,0
2028700360,641000,2014,5,23,3,1.75,1620,3975,1,0,0,5,7,940,680,1926,0,98117,47.6786,-122.368,1320,3922,88,0
151000075,856000,2015,2,6,3,2.5,2160,3920,2,0,0,3,9,2160,0,2014,0,98116,47.5762,-122.415,1500,4920,1,0
425079099,560000,2014,5,7,3,3,4120,60392,2,0,2,3,9,3180,940,1994,0,98014,47.6804,-121.913,2770,64033,20,0
8651611130,798000,2014,6,5,3,3.5,3590,6402,2,0,0,3,10,3590,0,1999,0,98074,47.6336,-122.063,3230,7305,15,0
5249804560,510000,2014,8,18,4,1,1060,7200,1,0,1,3,6,880,180,1925,0,98118,47.5591,-122.268,1910,7200,89,0
7985400089,275000,2014,5,15,4,2.5,1840,1562,2,0,0,3,7,1400,440,2004,0,98106,47.5345,-122.364,1840,1766,10,0
2205500030,331500,2015,1,8,4,1.75,1700,14756,1,0,0,3,7,850,850,1955,0,98006,47.5762,-122.143,1680,10250,60,0
4003000110,865000,2014,10,29,4,2.5,2710,4069,3,0,0,4,10,2710,0,1990,0,98122,47.604,-122.288,1810,3586,24,0
5026900235,1850000,2014,9,11,4,3.25,2910,1880,2,0,3,5,9,1830,1080,1914,0,98122,47.616,-122.282,3100,8200,100,0
6326000205,290000,2014,8,12,4,1.75,2340,7200,1,0,0,3,8,1590,750,1960,0,98146,47.497,-122.369,1970,7800,54,0
5230000020,500000,2014,6,30,4,3,3720,15048,3,0,0,3,7,3720,0,1979,2014,98059,47.5116,-122.144,2020,15180,35,1
8712100790,952500,2014,7,1,4,1.5,2550,5055,2,0,0,4,10,2550,0,1910,0,98112,47.636,-122.301,1970,4431,104,0
7502800100,679950,2014,8,13,5,2.75,3600,9437,2,0,0,3,9,3600,0,2014,0,98059,47.4822,-122.131,3550,9421,0,0
2744600040,330000,2014,6,14,3,1.75,1430,8865,1,0,0,3,7,1430,0,1950,0,98125,47.7331,-122.299,1250,8154,64,0
6071900130,550000,2015,4,15,3,1.75,1670,10798,1,0,0,4,8,1670,0,1962,0,98006,47.549,-122.17,2290,10798,53,0
9265200060,650000,2014,10,7,6,4.5,3900,9100,2,0,0,3,8,2870,1030,1979,0,98052,47.6612,-122.137,2080,9216,35,0
5412310170,177000,2014,6,19,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,98030,47.3766,-122.18,1540,7399,31,0
1623089165,920000,2015,5,6,4,3.75,4030,503989,2,0,0,3,10,4030,0,2008,0,98045,47.4807,-121.795,2110,71874,7,0
8944460190,425000,2015,2,25,4,2.5,2689,6688,2,0,0,3,9,2689,0,2006,0,98030,47.3803,-122.184,2665,5700,9,0
6056100383,380000,2014,5,20,3,1.75,1690,1468,2,0,0,3,8,1380,310,2008,0,98108,47.563,-122.297,1690,1936,6,0
7603100095,1260000,2014,11,10,3,3,3230,8625,2,0,3,3,10,2220,1010,1998,0,98116,47.562,-122.404,2330,6022,16,0
3031200246,250000,2014,7,11,3,1,920,4429,1,0,0,3,7,920,0,1952,0,98118,47.5369,-122.291,1320,7860,62,0
3204800200,665000,2015,1,8,4,2.75,3320,10574,2,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,55,0
5101408889,685000,2014,6,16,4,3.5,2840,4637,3,0,0,3,8,2840,0,2008,0,98125,47.7033,-122.321,1730,5279,6,0
2719100400,499950,2014,9,12,3,1.75,1340,6250,1,0,0,4,7,1090,250,1941,0,98136,47.5427,-122.386,1550,1755,73,0
2470200020,1880000,2014,5,14,4,2.75,3260,19542,1,0,0,4,10,2170,1090,1968,0,98039,47.6245,-122.236,3480,19863,46,0
2159900120,419000,2014,8,22,2,2.5,1470,2034,2,0,0,4,8,1470,0,1985,0,98007,47.6213,-122.153,1510,2055,29,0
1446401460,122000,2015,4,22,2,1,760,5280,1,0,0,3,6,760,0,1946,0,98168,47.483,-122.33,1710,6594,69,0
2721049059,225000,2014,5,28,3,2,2030,24829,1,0,0,4,7,1220,810,1979,0,98001,47.2718,-122.291,1980,15204,35,0
9133600135,160000,2015,2,11,4,2.25,1800,14722,1,0,0,3,7,1440,360,1962,0,98055,47.4874,-122.223,2400,10000,53,0
3904920980,648000,2014,9,9,4,2.5,2740,9959,2,0,0,3,9,2740,0,1989,0,98029,47.5672,-122.011,2630,9905,25,0
8635760040,420000,2014,10,8,3,2.5,1770,3993,2,0,0,3,8,1770,0,1999,0,98074,47.6027,-122.02,1820,4046,15,0
7129300400,400000,2014,8,14,6,2,2350,6554,2,0,1,3,8,2000,350,1905,0,98178,47.5115,-122.256,1560,6554,109,0
9286100200,450000,2014,8,13,3,2.5,1670,2589,2,0,0,3,8,1670,0,2000,0,98027,47.5314,-122.047,1670,2897,14,0
8091401030,240000,2015,4,22,3,1.5,1070,8886,1,0,0,4,7,1070,0,1984,0,98030,47.3516,-122.166,1730,9461,31,0
537000075,420000,2014,8,11,3,2.75,2300,8000,1,0,0,3,7,1430,870,1965,0,98003,47.3293,-122.306,2070,10200,49,0
3304300380,600000,2015,1,8,5,2.75,3380,8179,2,0,0,3,9,3380,0,2011,0,98059,47.4827,-122.135,2840,8179,4,0
7974200452,975000,2014,6,25,5,3,2620,5477,2,0,0,3,10,2620,0,2009,0,98115,47.6804,-122.288,1680,5217,5,0
2436700315,441500,2014,10,14,2,1.75,1010,4000,1,0,0,5,7,1010,0,1919,0,98105,47.6665,-122.287,1470,4000,95,0
2009000370,269950,2015,2,19,2,1.75,1340,7250,1,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,66,0
1085623710,447055,2014,7,14,4,2.5,2448,4949,2,0,0,3,9,2448,0,2014,0,98030,47.3428,-122.179,2815,5446,0,0
2126049277,500000,2014,12,3,3,1.75,1800,7199,1,0,0,3,7,1300,500,1972,0,98125,47.7264,-122.307,1800,8100,42,0
4338800500,262500,2014,10,14,3,2,1130,7200,1,0,0,4,6,1130,0,1944,0,98166,47.4779,-122.342,1270,7500,70,0
430000175,550000,2014,12,15,3,1.75,1520,5618,1,0,0,3,7,1170,350,1953,0,98115,47.68,-122.284,1550,5618,61,0
6669150530,230000,2014,11,17,3,1.5,1500,11616,1,0,0,3,7,1100,400,1980,0,98031,47.4062,-122.174,1830,8288,34,0
7852190580,565000,2015,2,10,3,2.5,2700,6037,2,0,0,3,8,2700,0,2004,0,98065,47.5376,-121.879,2740,6054,11,0
7555210100,880000,2014,11,17,4,2.75,2560,7961,1,0,2,4,8,1450,1110,1975,0,98033,47.6499,-122.199,2500,9009,39,0
9264950420,347500,2014,5,8,4,2.5,2460,7350,2,0,0,3,9,2460,0,1989,0,98023,47.3061,-122.349,2390,8568,25,0
3331500820,516200,2014,6,10,3,2,2110,5150,1,0,0,5,6,1080,1030,1919,0,98118,47.5521,-122.271,1170,5107,95,0
2175100270,1025000,2014,6,4,3,1.75,2640,8000,1,0,3,4,9,1320,1320,1960,0,98040,47.5826,-122.246,2740,6000,54,0
9324800450,560000,2014,10,9,3,1.5,2790,6900,1,0,2,3,8,1700,1090,1955,0,98125,47.7328,-122.288,2410,8100,59,0
6127010320,536000,2014,6,9,3,2.5,1900,6224,2,0,0,3,7,1900,0,2005,0,98075,47.5941,-122.004,2260,5450,9,0
9325200110,569950,2014,9,9,5,4.25,3380,7805,2,0,0,3,8,3380,0,2014,0,98148,47.4349,-122.328,2790,7805,0,0
1023059186,252000,2015,1,26,3,1,1530,9465,1,0,0,4,7,1530,0,1960,0,98059,47.4915,-122.151,1530,9465,55,0
3528000040,1800000,2015,3,26,3,3.25,5290,224442,2,0,0,4,11,4540,750,1988,0,98053,47.6671,-122.051,3750,84936,27,0
1820069019,302000,2014,5,29,2,1,900,423838,1,0,2,5,6,900,0,1925,0,98022,47.228,-122.088,1810,94960,89,0
1245002445,670000,2014,7,14,2,1.75,1650,7500,1,0,0,4,7,1000,650,1959,0,98033,47.6871,-122.207,2530,9000,55,0
5113400431,615000,2014,5,8,2,1,1540,6872,1,0,0,4,7,820,720,1946,0,98119,47.6454,-122.373,1420,5538,68,0
3574750150,511000,2014,5,14,3,2.5,1820,4883,2,0,0,3,9,1820,0,2005,0,98028,47.7355,-122.224,2720,5002,9,0
7812800215,235000,2014,8,8,4,1,1500,6360,1,0,0,3,6,1500,0,1944,0,98178,47.4979,-122.24,1190,6360,70,0
173000025,316000,2014,8,25,3,1,1130,7200,1,0,0,4,6,1130,0,1942,0,98133,47.7298,-122.355,1350,1358,72,0
357000135,1900000,2015,2,18,4,2.5,3070,7830,2,0,2,3,11,1970,1100,2009,0,98144,47.593,-122.291,2440,4682,6,0
7937600380,435000,2015,2,17,4,2,1960,50112,1,0,0,4,7,1050,910,1963,0,98058,47.4353,-122.084,2340,44967,52,0
3226049478,430000,2014,7,25,4,1,1350,9000,1,0,0,4,7,1350,0,1964,0,98103,47.6953,-122.332,1940,8000,50,0
2481630070,914600,2015,1,28,4,3,3180,80837,2,0,0,3,11,3180,0,1985,0,98072,47.7336,-122.134,3180,38715,30,0
3126059027,2650000,2015,3,18,4,3.5,4700,13730,2,0,3,3,11,3500,1200,1958,1995,98033,47.6899,-122.217,3210,15306,57,1
2228900195,556000,2015,3,11,4,2.5,2240,5402,2,0,0,3,8,2240,0,2005,0,98133,47.772,-122.35,2240,7560,10,0
9238440020,265950,2014,7,17,3,2.5,1490,3840,2,0,0,3,7,1490,0,2002,0,98042,47.374,-122.133,2060,4384,12,0
7853360820,544999,2014,9,9,4,2.5,2710,6937,2,0,0,3,7,2710,0,2009,0,98065,47.5153,-121.871,2380,5866,5,0
8682262170,415000,2014,5,30,2,1.75,1340,4664,1,0,0,3,8,1340,0,2004,0,98053,47.7182,-122.034,1350,4236,10,0
7768700300,2575000,2014,12,5,4,4.25,5540,15408,2,0,1,3,11,4280,1260,2006,0,98004,47.6071,-122.212,3570,14750,8,0
9150100020,189000,2015,2,11,3,1,1380,7282,1,0,0,5,6,1380,0,1915,0,98002,47.3006,-122.223,860,4826,100,0
7605800050,1000000,2014,6,2,3,2.5,2730,5832,2,0,0,3,9,2730,0,1998,0,98005,47.6216,-122.161,2360,5832,16,0
8562780530,338500,2015,3,28,2,2.25,1150,711,2,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.071,1150,748,2,0
7625703354,384000,2014,7,30,3,2.25,1430,800,2,0,0,3,8,1140,290,2011,0,98136,47.5477,-122.388,1430,1387,3,0
1241500147,556000,2014,5,21,3,2.25,2020,3600,2,0,0,3,8,2020,0,1998,0,98033,47.6678,-122.165,2070,3699,16,0
3996900555,395000,2014,10,17,4,2,1780,8149,1,0,0,4,7,1780,0,1948,0,98155,47.745,-122.302,1180,8149,66,0
6738700205,1115500,2015,5,5,4,3.5,2830,4000,1,0,0,3,7,1840,990,1919,2014,98144,47.5842,-122.292,2340,4000,96,1
123059042,530000,2015,4,23,3,2.25,2190,220414,1,0,0,4,7,1330,860,1976,0,98059,47.5041,-122.102,2550,175982,39,0
2796100640,264900,2015,4,24,4,2.5,2040,7000,1,0,0,3,7,1250,790,1979,0,98031,47.4056,-122.176,1900,7378,36,0
4037200530,544950,2015,3,17,3,1.75,1830,7371,1,0,0,3,7,1830,0,1957,0,98008,47.6059,-122.121,1600,7700,58,0
421059018,257000,2014,11,4,3,1.75,1397,18000,1,0,0,3,7,1397,0,1965,2014,98092,47.3388,-122.166,1950,31294,49,1
1566100010,470000,2015,4,14,3,1,1460,8227,1,0,0,3,6,880,580,1948,0,98125,47.7009,-122.301,1530,8128,67,0
7979900215,381000,2014,6,11,3,1.5,1460,11407,1,0,0,3,7,1460,0,1954,0,98155,47.746,-122.294,1470,11407,60,0
2011400405,380000,2014,8,31,5,1.75,1320,38125,1,0,0,4,7,1120,200,1947,0,98198,47.3937,-122.323,2360,15070,67,0
1959701890,865000,2014,7,29,4,1.75,1800,4180,2,0,3,4,8,1800,0,1921,0,98102,47.6462,-122.318,2180,4620,93,0
1023059246,437000,2014,5,14,3,2.75,2580,5200,2,0,0,3,8,2580,0,2008,0,98059,47.496,-122.151,2700,5602,6,0
65000085,430000,2014,7,8,3,2,1550,6039,1,0,0,5,7,830,720,1942,0,98126,47.5436,-122.378,1330,6042,72,0
7714000070,378000,2015,2,5,4,2.5,2790,4650,2,0,0,3,8,2790,0,2004,0,98038,47.3556,-122.026,2820,4650,11,0
6132600221,367000,2014,5,19,2,1,700,2334,1,0,0,3,7,700,0,1945,0,98117,47.701,-122.39,2300,5000,69,0
1939000030,652500,2014,6,27,4,2.5,2540,38677,2,0,0,3,9,2540,0,1987,0,98053,47.6694,-122.044,2560,36280,27,0
3275850190,700000,2014,9,5,3,2.5,2410,9916,2,0,0,4,10,2410,0,1989,0,98052,47.6911,-122.103,2310,8212,25,0
5412200270,288400,2014,5,20,4,2.5,1860,6687,1,0,0,4,7,1220,640,1983,0,98031,47.4046,-122.186,1860,6117,31,0
4310700778,539950,2015,2,10,3,2.25,1860,1558,3,0,0,3,8,1860,0,2014,0,98103,47.7006,-122.339,1760,2456,1,0
7203100850,840000,2015,4,27,4,3.25,3500,5960,2,0,0,3,9,3500,0,2010,0,98053,47.6944,-122.022,3390,6856,5,0
1702900664,479000,2015,4,16,2,2.5,1730,1037,3,0,0,3,8,1730,0,2008,0,98118,47.5594,-122.285,1280,1026,7,0
871001105,845000,2014,10,22,4,2.75,3160,7143,1,0,0,3,8,2100,1060,1933,0,98199,47.6513,-122.406,2200,6122,81,0
3579000370,448500,2015,3,20,3,2.25,1830,7943,2,0,0,3,8,1830,0,1985,0,98028,47.7466,-122.249,2100,8070,30,0
4038700290,696000,2015,4,23,3,2.5,1670,8023,1,0,0,5,7,1170,500,1960,0,98008,47.615,-122.117,1960,8964,55,0
7003200120,528000,2014,6,27,2,0.75,840,40642,1,1,4,4,6,840,0,1937,0,98070,47.404,-122.447,1850,64069,77,0
3964400160,540000,2014,11,18,3,1.75,1680,4240,1,0,0,4,7,1680,0,1926,0,98144,47.5745,-122.311,1460,4240,88,0
5592200010,445000,2015,2,27,3,2.5,2380,5269,2,0,0,3,8,2380,0,2008,0,98056,47.5066,-122.192,2150,7600,7,0
2822059350,340000,2014,9,10,5,2.75,2440,6858,2,0,0,3,8,2440,0,2003,0,98030,47.3655,-122.174,2300,6858,11,0
163000010,330000,2014,7,2,4,2.5,2105,6093,2,0,0,3,8,2105,0,2003,0,98042,47.3531,-122.147,1930,8022,11,0
5454200080,968000,2014,8,11,4,1.75,2630,9645,1,0,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,10439,51,0
8091670730,416000,2014,9,2,4,2.5,2890,6322,2,0,0,3,8,2890,0,2011,0,98038,47.3494,-122.044,2380,5738,3,0
3537900180,700000,2014,10,20,2,1,1300,12000,1,0,0,4,8,1300,0,1959,0,98004,47.6366,-122.229,2420,15000,55,0
8146100325,787000,2014,5,5,3,1.75,1330,7500,1,0,0,3,8,1330,0,1961,0,98004,47.6074,-122.195,1690,7800,53,0
2769601250,550000,2015,5,12,2,1,1420,3100,1,0,0,3,7,820,600,1924,0,98107,47.6737,-122.365,1420,3915,91,0
7129302685,699000,2014,9,11,3,2,2010,4320,2,0,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,1640,5225,15,0
3345700165,450000,2014,12,2,3,2.25,2530,27227,2,0,0,3,8,2530,0,1987,0,98056,47.527,-122.193,2160,30192,27,0
2223069120,440000,2014,8,20,4,1.75,2800,49149,1,0,0,4,7,1400,1400,1978,0,98027,47.4649,-122.034,2560,61419,36,0
4217401180,1365000,2014,5,30,3,2.5,2090,6000,1,0,0,4,9,2090,0,1928,0,98105,47.6567,-122.281,2730,6000,86,0
255550190,350000,2014,7,22,3,2.5,2100,3574,2,0,0,3,7,1690,410,2005,0,98019,47.7453,-121.984,1970,2962,9,0
723049301,335000,2014,8,13,2,1.75,1660,11437,2,0,0,3,7,1660,0,1958,1992,98146,47.4899,-122.339,1290,7860,56,1
6388910040,537100,2015,3,24,3,2.5,2450,7051,1,0,0,3,8,1870,580,1990,0,98056,47.5308,-122.171,2450,8788,25,0
9433000390,784950,2014,12,18,4,2.75,2840,4227,3,0,0,3,9,2840,0,2014,0,98052,47.7097,-122.107,2880,4227,0,0
4322500110,670000,2015,3,3,3,1.75,2160,5760,1,0,0,4,8,1260,900,1954,0,98136,47.5346,-122.391,2090,5760,61,0
2887700805,458950,2014,10,22,2,1,1530,4370,1,0,0,3,7,1130,400,1946,0,98115,47.6888,-122.308,1580,4275,68,0
3343901848,313100,2015,4,8,3,2,1720,11875,1,0,0,5,6,1720,0,1905,0,98056,47.5068,-122.191,1860,7500,110,0
2123039032,369900,2014,10,27,1,0.75,760,10079,1,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,78,0
1138000250,350000,2014,5,21,3,1.5,980,7790,1,0,0,5,7,980,0,1969,0,98034,47.7141,-122.213,1390,7280,45,0
9413600350,907000,2014,8,29,3,1.75,2170,12220,1,0,0,5,8,2170,0,1965,0,98033,47.6537,-122.195,1980,9000,49,0
3560800040,400000,2014,10,28,2,1.75,960,6200,1,0,0,4,7,960,0,1946,0,98136,47.5551,-122.396,1000,6000,68,0
982850010,365250,2014,5,30,3,2.25,1490,4522,2,0,0,3,7,1490,0,2009,0,98028,47.7611,-122.233,1580,4667,5,0
1023089197,390000,2014,10,7,3,2,1930,12443,1,0,0,3,7,1930,0,1969,0,98045,47.4906,-121.775,1400,12183,45,0
325059086,811000,2014,8,25,2,2.5,2510,17986,2,0,0,3,9,2510,0,1943,2014,98052,47.6832,-122.164,2440,8039,71,1
8725950020,695000,2014,8,27,2,1.75,1570,1207,3,0,0,3,9,1570,0,2007,0,98004,47.6215,-122.201,1570,1206,7,0
9136100056,875000,2014,5,28,3,2.75,2280,4280,1,0,0,5,7,1280,1000,1917,0,98103,47.6685,-122.335,1650,4280,97,0
6414100192,538000,2014,12,9,3,2.25,2570,7242,2,0,0,3,7,2170,400,1951,1991,98125,47.721,-122.319,1690,7639,63,1
2538400060,860000,2014,6,12,4,3.25,3960,7012,2,0,0,3,10,3960,0,2005,0,98075,47.5854,-122.08,3680,8522,9,0
6169901095,900000,2014,8,15,4,2,1980,7200,2,0,3,3,8,1700,280,1910,0,98119,47.6318,-122.369,2490,4200,104,0
3522029031,363750,2014,5,16,3,1.75,1726,197326,2,0,0,4,7,1726,0,1982,0,98070,47.3484,-122.505,2114,99316,32,0
1532300155,425000,2014,9,16,4,1,1080,6095,1,0,0,4,6,1080,0,1924,0,98103,47.6962,-122.346,1200,5060,90,0
1321700030,575000,2014,6,24,4,2.5,4620,20793,2,0,0,4,11,4620,0,1991,0,98023,47.2929,-122.342,3640,20793,23,0
7199350340,460000,2014,8,25,3,1.75,1440,7070,1,0,0,3,7,1440,0,1980,0,98052,47.6947,-122.125,1440,7210,34,0
1623049214,283000,2014,9,26,4,1.5,1480,47045,1,0,0,5,6,1480,0,1942,0,98168,47.4809,-122.3,1530,11000,72,0
164000261,700000,2014,5,21,4,3.25,2780,7875,2,0,0,3,9,2780,0,2006,0,98133,47.7294,-122.352,1000,7500,8,0
3420069065,360000,2014,8,25,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963,40,0
9283800050,575000,2014,8,19,2,1.5,1750,19709,1,0,0,4,8,1440,310,1978,0,98010,47.3351,-122.044,1950,21075,36,0
4222200210,245000,2014,5,22,4,2,1580,8000,1,0,0,3,7,1040,540,1967,0,98003,47.3467,-122.304,1550,8000,47,0
104530110,268000,2014,10,8,3,2.5,1850,6676,2,0,0,3,7,1850,0,1986,0,98023,47.3103,-122.36,1700,6663,28,0
9475710040,291375,2014,8,20,4,2.5,2220,6233,2,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5352,13,0
6821101827,340000,2014,11,5,2,1.75,1010,1461,1,0,0,3,7,670,340,2003,0,98199,47.6515,-122.4,1500,2499,11,0
7625704005,561000,2014,5,6,3,2,2000,7000,2,0,0,3,7,2000,0,1916,1986,98136,47.5452,-122.393,1840,7000,98,1
7387500185,249900,2014,5,21,2,1,1140,5500,1,0,0,3,6,1140,0,1947,0,98106,47.5187,-122.363,1110,5500,67,0
5332200550,505000,2015,3,25,3,1,1380,4000,1,0,0,3,7,1380,0,1910,0,98112,47.6261,-122.296,1690,4000,105,0
822059101,319000,2014,9,25,4,1,1730,36356,1,0,0,4,6,1730,0,1954,0,98031,47.4135,-122.199,1380,14060,60,0
5468730280,290000,2014,10,13,4,2.5,1850,5674,2,0,0,3,7,1850,0,1993,0,98042,47.3536,-122.142,1750,6875,21,0
5127000410,350000,2014,6,27,5,1.75,2330,14322,1,0,0,4,7,1180,1150,1968,0,98059,47.4768,-122.155,1690,10010,46,0
7849201061,319950,2015,4,8,4,2.5,2020,7200,1,0,0,4,6,2020,0,1954,0,98065,47.5223,-121.818,1440,7200,61,0
9290870040,775000,2014,11,17,4,2.5,3220,38448,2,0,0,3,10,3220,0,1993,0,98053,47.6854,-122.053,3090,38448,21,0
6192410280,762500,2015,1,2,5,3.5,3290,5880,2,0,0,3,9,2670,620,2005,0,98052,47.7067,-122.119,3090,5680,10,0
6371500040,585000,2015,3,16,3,1,1350,4800,1,0,0,3,7,1350,0,1928,0,98116,47.5749,-122.412,1360,4800,87,0
1422059129,375000,2014,8,14,3,2,3120,42247,1,0,0,4,7,2150,970,1980,0,98042,47.3925,-122.137,2100,43416,34,0
984000450,260000,2014,12,1,3,2.5,1850,7875,1,0,0,3,7,1250,600,1968,0,98058,47.434,-122.171,1930,8062,46,0
3277801431,268500,2014,8,27,3,2.25,1140,977,2,0,0,3,7,850,290,2008,0,98126,47.5439,-122.375,1140,976,6,0
2212250080,592100,2014,8,6,4,2.75,2310,7851,1,0,0,4,8,1790,520,1989,0,98006,47.5473,-122.187,2230,7359,25,0
3395000070,1544500,2014,9,27,4,2.75,4910,15139,1,0,0,4,10,2560,2350,1964,0,98004,47.6444,-122.22,3980,15139,50,0
5422420140,280000,2014,6,11,3,2.5,1860,6607,2,0,0,3,7,1860,0,1989,0,98023,47.2891,-122.351,1760,6766,25,0
7508200080,461000,2015,4,10,4,2.75,1700,7495,1,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495,51,0
7234601166,485500,2014,8,7,2,1.5,1340,1286,2,0,0,3,8,1190,150,2006,0,98122,47.617,-122.309,1460,1245,8,0
7972603950,238000,2015,1,2,2,1,750,6480,1,0,0,3,6,750,0,1943,0,98106,47.5195,-122.35,1050,6390,72,0
7203101610,265000,2014,5,12,2,1,1290,2828,2,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2628,6,0
9283800230,531500,2014,6,25,4,2.75,3110,49765,1,0,0,4,8,3110,0,1958,1972,98010,47.3343,-122.044,1880,19709,56,1
2322069010,1180000,2014,10,7,5,5,3960,94089,2,0,0,3,10,3960,0,1998,0,98038,47.38,-122.011,2240,64468,16,0
7732400280,802000,2014,5,14,3,2.5,2580,13096,2,0,0,3,9,2580,0,1986,0,98052,47.6616,-122.144,2580,7988,28,0
8732020670,400000,2015,3,20,3,1.75,1830,9620,1,0,0,4,8,1830,0,1978,0,98023,47.3123,-122.389,1990,8280,37,0
8122100160,385000,2014,10,23,3,0.75,1330,7020,1,0,0,5,7,1330,0,1924,0,98126,47.5377,-122.376,1410,5802,90,0
326049038,520000,2015,5,4,4,2.75,2700,9882,2,0,0,3,7,2700,0,1958,1989,98155,47.7671,-122.291,2250,10797,57,1
7401000040,405000,2014,5,7,3,2.25,1660,8307,1,0,0,4,8,1660,0,1961,0,98133,47.7575,-122.352,2510,7800,53,0
2473400290,285000,2015,1,26,4,2.5,1870,8190,1,0,0,3,7,1100,770,1977,0,98058,47.4521,-122.161,1590,9150,38,0
2856102280,538000,2014,5,14,3,1.75,1400,3825,1,0,0,4,6,1100,300,1904,0,98117,47.6793,-122.393,1720,5100,110,0
3226079059,549950,2014,10,19,3,1.75,2930,266587,2,0,0,3,8,2440,490,1995,0,98014,47.6991,-121.947,2700,438213,19,0
5456000135,677500,2014,8,22,3,1.75,2020,9718,1,0,0,3,8,2020,0,1956,0,98040,47.574,-122.21,2370,8604,58,0
6908200006,699000,2014,9,19,3,2,1820,4080,2,0,2,3,8,1820,0,1937,1987,98107,47.6735,-122.401,2160,5400,77,1
1781500180,390000,2015,3,27,2,1,1080,4725,1,0,0,3,7,1080,0,1944,0,98126,47.5275,-122.381,1520,4961,71,0
1250201175,386500,2015,3,23,4,1,1400,3600,1,0,0,4,6,700,700,1901,0,98144,47.5972,-122.295,1690,3600,114,0
3582750170,410000,2015,4,29,2,2.25,1660,2128,2,0,0,4,8,1660,0,1974,0,98028,47.7528,-122.252,1640,2128,41,0
9530101290,700000,2014,11,10,3,2,1940,4500,1,0,3,3,7,1090,850,1926,0,98107,47.6659,-122.359,1700,4500,88,0
